deposit_chain,deposit_chain_id,withdrawal_chain,withdrawal_chain_id,bridge_name,bridge_version,deposit_block_date,deposit_block_time,deposit_block_number,withdrawal_block_date,withdrawal_block_time,withdrawal_block_number,deposit_amount_raw,deposit_amount,withdrawal_amount_raw,withdrawal_amount,amount_usd,sender,recipient,deposit_token_standard,withdrawal_token_standard,deposit_token_address,withdrawal_token_address,deposit_tx_from,deposit_tx_hash,withdrawal_tx_hash,bridge_transfer_id,duplicate_index
polygon,,hyperliquid,367,LayerZero,1,2025-05-22 00:00:00.000 UTC,2025-05-22 06:19:27.000 UTC,71818338,,,,0.048797342719278367,4.8797342719278367e-20,,,1.211828329356287e-20,0x1a9609f7827e3122ea9e73110c273b2d73548861,0x1a9609f7827e3122ea9e73110c273b2d73548861,native,,0x0000000000000000000000000000000000001010,,0x1a9609f7827e3122ea9e73110c273b2d73548861,0xf1aefe3fbe70a2291a58309154ca85a2ebc497dabbfe196912f80585aa6a38fc,,f434eee881a63df33591b3267754bd43,1
polygon,,hyperliquid,367,LayerZero,1,2025-06-30 00:00:00.000 UTC,2025-06-30 07:32:32.000 UTC,73397512,,,,0.06959851634518241,6.959851634518241e-20,,,1.2810650911076001e-20,0x32f00663e4eeb2c3ef1be17bb11be0c1fb76e576,0x32f00663e4eeb2c3ef1be17bb11be0c1fb76e576,native,,0x0000000000000000000000000000000000001010,,0x32f00663e4eeb2c3ef1be17bb11be0c1fb76e576,0x8946be0b953211b6dfb7200a3d52b9fae060c487b34d1b6c4b6bf00c4cadce7d,,5a3f468ef6cfc56efd91861dee108d28,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 02:58:56.000 UTC,68901664,,,,0.05084201503508711,5.084201503508711e-20,,,1.039495502601377e-20,0xd4247bec197cf4cc0b96be8ac690c775da392a25,0xd4247bec197cf4cc0b96be8ac690c775da392a25,native,,0x0000000000000000000000000000000000001010,,0xd4247bec197cf4cc0b96be8ac690c775da392a25,0x539e8b40acc4bb10cfe0ac1761940309ef98fb7497755f6d1d5c550e8cd90a71,,3e463e43e197efe042690ba805861c5f,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 09:34:54.000 UTC,68912712,,,,0.05084201503508711,5.084201503508711e-20,,,1.0813689861842748e-20,0x79a01fb5e7818ad33f74390fc773701d5d40d9e4,0x79a01fb5e7818ad33f74390fc773701d5d40d9e4,native,,0x0000000000000000000000000000000000001010,,0x79a01fb5e7818ad33f74390fc773701d5d40d9e4,0xe89533ba5518a547840ab3d5252fd090a00f3bb65b826156feb4e6fad736e0ad,,403b6a8e1c6b8a48ef0ff4236b2eda27,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-24 00:00:00.000 UTC,2025-03-24 22:03:16.000 UTC,69457787,,,,0.05687921256203778,5.687921256203779e-20,,,1.2567973928495307e-20,0x4acd63bdce72e7f269f5b29a6e03ee2d222a9fc6,0x4acd63bdce72e7f269f5b29a6e03ee2d222a9fc6,native,,0x0000000000000000000000000000000000001010,,0x4acd63bdce72e7f269f5b29a6e03ee2d222a9fc6,0xa6825a38745646989978ba4e4a6eac1156eb8a4687889d0e1a623dc7d9321032,,8356ea214ba96044b85c7d5817f09669,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 05:25:32.000 UTC,68905766,,,,0.05084201503508711,5.084201503508711e-20,,,1.0626896298603838e-20,0x8b4218bc20285160189ebcfe9669937667dcadaf,0x8b4218bc20285160189ebcfe9669937667dcadaf,native,,0x0000000000000000000000000000000000001010,,0x8b4218bc20285160189ebcfe9669937667dcadaf,0xad06ea6b7e80733a80d5a1fc5690de30816e8e1846e0e5bed8d5bdccb721540a,,83a794aec570711d388b14df5d383f0a,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 22:54:51.000 UTC,68894782,,,,0.05375669646508464,5.375669646508464e-20,,,1.1170802795533983e-20,0x3ccee717162650de88efbdfa741df95786389ff5,0x3ccee717162650de88efbdfa741df95786389ff5,native,,0x0000000000000000000000000000000000001010,,0x3ccee717162650de88efbdfa741df95786389ff5,0x3ca03c90df6a6646f9cc85c79779386ab4ef820df0ca86f015ad478192264593,,ae3531b38d73ebe94f1027f322fe7a24,1
polygon,,hyperliquid,9029,Orbiter,1,2025-08-27 00:00:00.000 UTC,2025-08-27 15:28:31.000 UTC,75723424,,,,210309029,210.309029,,,210.286946551955,0xe0bc00ed0d9b382f104fc77782fcd34bd0b45c39,0xe0bc00ed0d9b382f104fc77782fcd34bd0b45c39,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0xe0bc00ed0d9b382f104fc77782fcd34bd0b45c39,0x27f61dbd67e223e719e350ce3a4de67657f0dbd5341aa60cdedb854e86d32471,,c58c7c580b45cb2303550011a2cfb117,1
polygon,,hyperliquid,367,LayerZero,1,2025-06-05 00:00:00.000 UTC,2025-06-05 15:14:34.000 UTC,72397726,,,,0.24987457518529943,2.498745751852994e-19,,,5.289719819385196e-20,0xb68d6d933f7c14f6304927015de7b2021540cec4,0x4268ddd4f1b2ab737729ec7a0c08c8510ad6a85c,native,,0x0000000000000000000000000000000000001010,,0xb68d6d933f7c14f6304927015de7b2021540cec4,0x3ed55ae4f79c88566d1168a50f8bdeed0e3a1de0abf17b1f12fad9f35d5380ca,,46a12bf736ac6d16709bb7051cb4747c,1
polygon,,hyperliquid,367,LayerZero,1,2025-04-04 00:00:00.000 UTC,2025-04-04 20:06:32.000 UTC,69899035,,,,0.05628291535546773,5.628291535546773e-20,,,1.0701070696535078e-20,0x72a3553cc74716b0ef088f1de96e00dfd0a2bec2,0x72a3553cc74716b0ef088f1de96e00dfd0a2bec2,native,,0x0000000000000000000000000000000000001010,,0x72a3553cc74716b0ef088f1de96e00dfd0a2bec2,0x726ed9a29b67479304b6019e287623f46e18b3106aac0d0ca109e0c073695b62,,376a152da88da03f2f40e795e40be14f,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-16 00:00:00.000 UTC,2025-03-16 21:40:55.000 UTC,69134752,,,,0.0509182253462574,5.0918225346257403e-20,,,1.0645473373142036e-20,0x4eb935c433d330941e4bef43900320b4bef802b3,0x4eb935c433d330941e4bef43900320b4bef802b3,native,,0x0000000000000000000000000000000000001010,,0x4eb935c433d330941e4bef43900320b4bef802b3,0x91284872de42dd5acb78eed889c6c1ba0907c6caf223711ddda7d2a893f5dd23,,c619a2f1fba21d700051f72db9e8706d,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-14 00:00:00.000 UTC,2025-03-14 17:39:17.000 UTC,69047264,,,,0.05159177003478689,5.159177003478689e-20,,,1.1201398742872791e-20,0xaf41f4d3923d0e7029237a86341453cb819cb9f0,0xaf41f4d3923d0e7029237a86341453cb819cb9f0,native,,0x0000000000000000000000000000000000001010,,0xaf41f4d3923d0e7029237a86341453cb819cb9f0,0x45d40a9f4b78de9d90418c248fde8a445be258a67017b3ef03014457d7e8e559,,c296ce01effeb65263a5c6a65ce2aab6,1
polygon,,hyperliquid,367,LayerZero,1,2025-06-04 00:00:00.000 UTC,2025-06-04 06:40:50.000 UTC,72343423,,,,0.0507788344295057,5.0778834429505694e-20,,,1.1071664722506133e-20,0x72e28c7f34100afefc399fcc0ae041b8fe5841ae,0x4268ddd4f1b2ab737729ec7a0c08c8510ad6a85c,native,,0x0000000000000000000000000000000000001010,,0x72e28c7f34100afefc399fcc0ae041b8fe5841ae,0xb6bea821df88791cd1317eb26298c22d5f8589ffac34ff3ecafbc9bddb6eafb2,,ca7dbc4ae5510913cd99c8ab0b91e504,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-23 00:00:00.000 UTC,2025-03-23 07:57:17.000 UTC,69393826,,,,0.05133703247665066,5.133703247665066e-20,,,1.0896849850526345e-20,0x6adfd15572cd9b75c6d0c90420ab073d1fd259a4,0x6adfd15572cd9b75c6d0c90420ab073d1fd259a4,native,,0x0000000000000000000000000000000000001010,,0x6adfd15572cd9b75c6d0c90420ab073d1fd259a4,0xf22f329c57f9c0fb16aa4bf88459966cabe618816a677f2f7c4779c99b0d2a8f,,385913cb0596420d4d6d9ea27ffd7412,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 14:47:40.000 UTC,68881234,,,,0.045763054200631766,4.576305420063177e-20,,,1.0036158127577951e-20,0xfeb9a8842a20be18028365fc7fc6a103951ac16e,0xfeb9a8842a20be18028365fc7fc6a103951ac16e,native,,0x0000000000000000000000000000000000001010,,0xfeb9a8842a20be18028365fc7fc6a103951ac16e,0x90b5f9b9d4e96a8ecdcd61c9d54269e547238d58061544ca1daf284cb628438f,,a4a475efd7f2c6e58ffeead90aa9bfb9,1
polygon,,hyperliquid,9029,Orbiter,1,2025-09-22 00:00:00.000 UTC,2025-09-22 06:52:30.000 UTC,76753138,,,,499909029,499.909029,,,500.116991156064,0xb7329aefaf976c931dc6eba0c6db60dbe5a42aea,0xb7329aefaf976c931dc6eba0c6db60dbe5a42aea,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0xb7329aefaf976c931dc6eba0c6db60dbe5a42aea,0x4dca1b0bdf6df23f57963d36e7ac7422fe3335636d27ace53b2a7e2e8d05cd66,,9b998a3feee4c659cb374307e60d02eb,1
polygon,,hyperliquid,367,LayerZero,1,2025-07-07 00:00:00.000 UTC,2025-07-07 14:07:19.000 UTC,73691853,,,,0.07556697466603755,7.556697466603755e-20,,,1.4135936115902316e-20,0x87a3825d1a454806af04ee9a54bab99f1f59d207,0x87a3825d1a454806af04ee9a54bab99f1f59d207,native,,0x0000000000000000000000000000000000001010,,0x87a3825d1a454806af04ee9a54bab99f1f59d207,0xb64ddbfc7ddb0945413f73a1202f7e4064473356fa4b24a952f76f5c912dd24a,,fbbbec3311d860f86772cf4b94312a39,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 03:35:07.000 UTC,68902683,,,,0.054728256941750486,5.472825694175049e-20,,,1.1266742071827348e-20,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,native,,0x0000000000000000000000000000000000001010,,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,0x5cee9767e2e2a447ff100f2893463e62737320a783a2ce8a921f9121dffddf02,,0667dadee3f5dd3f6590c0d4444eaf94,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 06:34:55.000 UTC,68907697,,,,0.05084201503508711,5.084201503508711e-20,,,1.0754204704251695e-20,0xf5f0defb5a520632da347af738a5860dc03bee36,0xf5f0defb5a520632da347af738a5860dc03bee36,native,,0x0000000000000000000000000000000000001010,,0xf5f0defb5a520632da347af738a5860dc03bee36,0xb4c31045fc423e1a29d260fc4ad06dc8c3d5f7d337359b460e166845fee3d954,,9cd60cbf5295d77f442c4d72e58e9290,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 05:15:52.000 UTC,68905493,,,,0.05375669646508464,5.375669646508464e-20,,,1.1293905630439028e-20,0x5d8cb4b26bf06d29dccaf16165484e8af3b73dbd,0x5d8cb4b26bf06d29dccaf16165484e8af3b73dbd,native,,0x0000000000000000000000000000000000001010,,0x5d8cb4b26bf06d29dccaf16165484e8af3b73dbd,0x9ffef8fd478072cb0ef1d6c0911d7e9db20972ff2731bfbf898f182302179708,,16c0cee54ee227162f96a14f7e1d6bea,1
polygon,,hyperliquid,367,LayerZero,1,2025-07-19 00:00:00.000 UTC,2025-07-19 14:46:08.000 UTC,74153355,,,,0.049834245662808814,4.9834245662808814e-20,,,1.1576993609927114e-20,0x4496323dd41417634b8412091a0b821c36922408,0x4496323dd41417634b8412091a0b821c36922408,native,,0x0000000000000000000000000000000000001010,,0x4496323dd41417634b8412091a0b821c36922408,0x5294fe1186f32a4d3fa813656c26b1c217e065869ca8299948e60e89a035da81,,b9d9532dd3add44fe65b043a564cc0d1,1
polygon,,hyperliquid,9029,Orbiter,1,2025-08-11 00:00:00.000 UTC,2025-08-11 04:15:42.000 UTC,75059028,,,,99889029,99.889029,,,99.788340858768,0x904d83a6d667293876ff0cc3dca7921c492f239a,0x904d83a6d667293876ff0cc3dca7921c492f239a,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0x904d83a6d667293876ff0cc3dca7921c492f239a,0x9eec45e43452519e2352a03202c7a1683c88436d8a436ef0e11ed85ecc0cde74,,cdd74c2037d5daefd72ae73cb1d420b1,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-12 00:00:00.000 UTC,2025-03-12 01:00:44.000 UTC,68938430,,,,0.054728256941750486,5.472825694175049e-20,,,1.1742385352908102e-20,0xb18a8203e6b25f04dec2412f282d0d48c1ec56bf,0xb18a8203e6b25f04dec2412f282d0d48c1ec56bf,native,,0x0000000000000000000000000000000000001010,,0xb18a8203e6b25f04dec2412f282d0d48c1ec56bf,0xea1bec42a3a2fc8b9ba9ba8dbfb930727744a39403381ff1fc4e3a13163558ed,,f8cbb14d035b5e0da566e1343273e7c5,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 22:38:43.000 UTC,68894326,,,,0.05084201503508711,5.084201503508711e-20,,,1.0571173450125382e-20,0xeee51b75348a2b3198491330be1ba669e1c310ce,0xeee51b75348a2b3198491330be1ba669e1c310ce,native,,0x0000000000000000000000000000000000001010,,0xeee51b75348a2b3198491330be1ba669e1c310ce,0x1e1af5d53633ec8a171b482f2b0237bba898715d52a3b78aa3b3d3142b7c516d,,8d5cd4312a0d6570ff69fd98c6819db9,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 08:11:48.000 UTC,68910388,,,,0.05084201503508711,5.084201503508711e-20,,,1.0749527238868468e-20,0xc8dfcfd804d591008a405ae02f8ecbdd9b79add6,0xc8dfcfd804d591008a405ae02f8ecbdd9b79add6,native,,0x0000000000000000000000000000000000001010,,0xc8dfcfd804d591008a405ae02f8ecbdd9b79add6,0xea0773d1516723da98f3e4f696bf74056e1e952a56fa6abfa40a18523a797152,,d7a3ed462784e1c48ebfa9a38f44c259,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 01:11:59.000 UTC,68898645,,,,0.05084201503508711,5.084201503508711e-20,,,1.0241157930532633e-20,0x1bcbf197b7c90beb78880c1b5f341b36cd38becb,0x1bcbf197b7c90beb78880c1b5f341b36cd38becb,native,,0x0000000000000000000000000000000000001010,,0x1bcbf197b7c90beb78880c1b5f341b36cd38becb,0xa31240ec5f0b2d50f7b180ebbc5aab2105e068492955d37e315137e9cceb752c,,fb4f6a38c34cb735715c46623303b2da,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 04:12:46.000 UTC,68903738,,,,0.054728256941750486,5.472825694175049e-20,,,1.1258313920258319e-20,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,native,,0x0000000000000000000000000000000000001010,,0xd6f4b3c7a7df4d03a08ce378b62f7f9b96478aa6,0x4d61384e46ebb24778bf82efae8e0769cc3171cfe3a05bd1872ab2d26e22d3b3,,91e548f5de85e9f233ee7c78ff353f0e,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 12:41:43.000 UTC,68917921,,,,0.05084201503508711,5.084201503508711e-20,,,1.0664621073759872e-20,0x9cc63223a60e59146e15480a7dd2757d83b12748,0x9cc63223a60e59146e15480a7dd2757d83b12748,native,,0x0000000000000000000000000000000000001010,,0x9cc63223a60e59146e15480a7dd2757d83b12748,0xb7a8512787d291e08a8e2ba692e5e83848c4650dc723479a1908e36b08ce5e2b,,2b97310c4ce0694fbf226d0e6d2f43ce,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 03:01:38.000 UTC,68901741,,,,0.05375669646508464,5.375669646508464e-20,,,1.1014424565517052e-20,0xc09d1aa3a4ded479fe9bf76cd4ddbe0c5279c6d2,0xc09d1aa3a4ded479fe9bf76cd4ddbe0c5279c6d2,native,,0x0000000000000000000000000000000000001010,,0xc09d1aa3a4ded479fe9bf76cd4ddbe0c5279c6d2,0x9c4cca2089f919a6a2aa7ac45102f16f61bd05a84469b6bcd57091b0c62fa1e3,,78c43fafb76431b5c5820eb1a7c1ae0d,1
polygon,,hyperliquid,367,LayerZero,1,2025-08-31 00:00:00.000 UTC,2025-08-31 22:45:18.000 UTC,75897809,,,,0.06531286861210017,6.531286861210018e-20,,,1.843442654002805e-20,0xe78a3f67fa56e556c33aaf6c90f964ace3b5a889,0xe78a3f67fa56e556c33aaf6c90f964ace3b5a889,native,,0x0000000000000000000000000000000000001010,,0xe78a3f67fa56e556c33aaf6c90f964ace3b5a889,0x036674d6228164648fedd9b4ccb02111734cb79863e3feab07d881fb40e46a1b,,6df9296684d3a67d48def663f9fd78d7,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 01:01:05.000 UTC,68898337,,,,0.05084201503508711,5.084201503508711e-20,,,1.017796130584402e-20,0xf5942244411b6bb1b258094e4140c24d7f77692c,0xf5942244411b6bb1b258094e4140c24d7f77692c,native,,0x0000000000000000000000000000000000001010,,0xf5942244411b6bb1b258094e4140c24d7f77692c,0xf98cfa43953b7e5df497c0219eb25f1775fcbdef6186aaa61a7132be4c1dcf89,,47b2ec0047f4f798697b0e6c7a6df1bb,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 01:48:18.000 UTC,68899670,,,,0.05181357551175296,5.181357551175296e-20,,,1.0422093459887061e-20,0x53da01a5e7b4bb9fd42e8ca75d1b76a5b32bc58c,0x53da01a5e7b4bb9fd42e8ca75d1b76a5b32bc58c,native,,0x0000000000000000000000000000000000001010,,0x53da01a5e7b4bb9fd42e8ca75d1b76a5b32bc58c,0xc35b1005bc68fdb39ac52089ac2fedcf6dc53843d1653e111338cccb7b49e82e,,9753d7600cd4b1613dddc96cbb31af99,1
polygon,,hyperliquid,9029,Orbiter,1,2025-08-25 00:00:00.000 UTC,2025-08-25 20:14:07.000 UTC,75650412,,,,4000109029,4000.109029,,,4003.557122982998,0x25cd984a313162b437abd7be6f029d06143b610c,0x25cd984a313162b437abd7be6f029d06143b610c,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0x25cd984a313162b437abd7be6f029d06143b610c,0x32e5b3006a0acd20c755147c7137ee35a759beb2c80d5d0bfbf0d78998224119,,7490656eeb3add66ab6b92571bdfd81f,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 07:08:37.000 UTC,68908639,,,,0.05084201503508711,5.084201503508711e-20,,,1.0733766214207591e-20,0xbe9cfd199af2e3203a9740be0a5840d07b2f6042,0xbe9cfd199af2e3203a9740be0a5840d07b2f6042,native,,0x0000000000000000000000000000000000001010,,0xbe9cfd199af2e3203a9740be0a5840d07b2f6042,0xab41684ce79f999353686ce02efa89f3073a861fc7e4b440db4c0afec6db4c0a,,8913d2f2d96e4b542893135e3d037033,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 15:04:08.000 UTC,68881699,,,,0.045763054200631766,4.576305420063177e-20,,,1.0022383448263562e-20,0xbdaf4757a6dae0ad40af02e3ceb517d64e6fd05b,0xbdaf4757a6dae0ad40af02e3ceb517d64e6fd05b,native,,0x0000000000000000000000000000000000001010,,0xbdaf4757a6dae0ad40af02e3ceb517d64e6fd05b,0x5037e58faacc723511e9e81e1c11ef1751599e17b7007e42141032843feea2c9,,c5d40ff902113bd9b20e43de8d2cfced,1
polygon,,hyperliquid,9029,Orbiter,1,2025-12-06 00:00:00.000 UTC,2025-12-06 18:00:09.000 UTC,79969484,,,,991129029,991.129029,,,991.3232902896841,0xe94b6ff07fad285a8cd3cee086b166cfed2fb181,0xe94b6ff07fad285a8cd3cee086b166cfed2fb181,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0xe94b6ff07fad285a8cd3cee086b166cfed2fb181,0xeff202c70fe190300efab2b388dfc26fc4eadbf2819b38f925534a3630ef2329,,f0a0918087c8092edf6500cc0451834a,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 10:40:56.000 UTC,68914530,,,,0.05084201503508711,5.084201503508711e-20,,,1.0829247518443484e-20,0x8c138386272e1c703fc3648fd32858b4b3f41b1d,0x8c138386272e1c703fc3648fd32858b4b3f41b1d,native,,0x0000000000000000000000000000000000001010,,0x8c138386272e1c703fc3648fd32858b4b3f41b1d,0x0ee7eb4f4cd1b4a2a5d40768d6596112ae5ed54db64f65236ef1ada7e8d93042,,4fbacabff9918bf397827d144ad5843c,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-14 00:00:00.000 UTC,2025-03-14 19:17:59.000 UTC,69050051,,,,0.0509182253462574,5.0918225346257403e-20,,,1.1112851763595331e-20,0xb12ba38452008cb08256e3f42ffa9e44bfd36411,0xb12ba38452008cb08256e3f42ffa9e44bfd36411,native,,0x0000000000000000000000000000000000001010,,0xb12ba38452008cb08256e3f42ffa9e44bfd36411,0x4b65bb83fe6417ac026bb1d695531c581688350fc54c6e8703747794eb00a5ae,,c2733b7bf937a2bed635f08b2b40ca9c,1
polygon,,hyperliquid,367,LayerZero,1,2025-09-09 00:00:00.000 UTC,2025-09-09 17:50:34.000 UTC,76255041,,,,0.04808294550690556,4.8082945506905564e-20,,,1.2983068448101599e-20,0xd4247bec197cf4cc0b96be8ac690c775da392a25,0xd4247bec197cf4cc0b96be8ac690c775da392a25,native,,0x0000000000000000000000000000000000001010,,0xd4247bec197cf4cc0b96be8ac690c775da392a25,0x2fecb07fa403ae9406e9eb7fb843c27975f3a799dd2c7d216d330ad62398edf1,,b74b652d45276b3b76d972f87676fb3c,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-13 00:00:00.000 UTC,2025-03-13 11:00:20.000 UTC,68995493,,,,0.0543858782575021,5.43858782575021e-20,,,1.1902023141384791e-20,0x30c4a4873d3b7be8d061519e1ca777fc0fdc41b6,0x30c4a4873d3b7be8d061519e1ca777fc0fdc41b6,native,,0x0000000000000000000000000000000000001010,,0x30c4a4873d3b7be8d061519e1ca777fc0fdc41b6,0x08ab290eb331f5f77c3d3b1385b4fd06877816c51caf0eb71de4c88473673e2e,,e330ee8b4a9860b1a5f7565f0705741a,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 22:30:21.000 UTC,68894090,,,,0.05084201503508711,5.084201503508711e-20,,,1.0586527738665977e-20,0x506d78a6cbde40ddf2d023842a00ac4b3151fd0e,0x506d78a6cbde40ddf2d023842a00ac4b3151fd0e,native,,0x0000000000000000000000000000000000001010,,0x506d78a6cbde40ddf2d023842a00ac4b3151fd0e,0xadb90865ad09959fe1dd0a1f0b3ecfd29aeabc7abd61e772c424decc2a9bc8e1,,20a2ee98d51cb546d87342f2e0959ad6,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-12 00:00:00.000 UTC,2025-03-12 10:02:31.000 UTC,68953610,,,,0.05084201503508711,5.084201503508711e-20,,,1.0995297539548079e-20,0x6269398eb66ed2b56422b635dec47129cb9ec09c,0x6269398eb66ed2b56422b635dec47129cb9ec09c,native,,0x0000000000000000000000000000000000001010,,0x6269398eb66ed2b56422b635dec47129cb9ec09c,0x52ad8c09ba25d5e7c6b11538fc7d20281cb8357845077edb5ccbf8598f235859,,89a80303f6da189e92e045e00f385465,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-11 00:00:00.000 UTC,2025-03-11 09:58:33.000 UTC,68913370,,,,0.05084201503508711,5.084201503508711e-20,,,1.0807436293993432e-20,0x96670be488fd5f0f459c978ac4cac69b0a0af89a,0x96670be488fd5f0f459c978ac4cac69b0a0af89a,native,,0x0000000000000000000000000000000000001010,,0x96670be488fd5f0f459c978ac4cac69b0a0af89a,0x490d15ae2947ce9e5bfecdd3eac7b4c6cfb89ac04047e5e0e269cd9889053c7b,,2e7276a098842213027cdc41cec2f5b8,1
polygon,,hyperliquid,9029,Orbiter,1,2025-08-09 00:00:00.000 UTC,2025-08-09 09:28:45.000 UTC,74986552,,,,1000089029,1000.089029,,,999.5009766509479,0x8cf8e3d008adfe5d3e07da764280701e113fe487,0x8cf8e3d008adfe5d3e07da764280701e113fe487,erc20,,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,,0x8cf8e3d008adfe5d3e07da764280701e113fe487,0xc23fe25f3bba1e41b706638169a63dd71a53b1f5c2b217865983c447fea7cd25,,a4cf82e07126f22cff0234ba40ca1fd1,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-14 00:00:00.000 UTC,2025-03-14 08:35:36.000 UTC,69031961,,,,0.0506794440677876,5.06794440677876e-20,,,1.0905810927835348e-20,0x05b9aeee6e650d82daeaa9f31f1f4f9633eb8e3a,0x05b9aeee6e650d82daeaa9f31f1f4f9633eb8e3a,native,,0x0000000000000000000000000000000000001010,,0x05b9aeee6e650d82daeaa9f31f1f4f9633eb8e3a,0x4b323dc685a792e9021d2512ad6f91d5d6532161084a5327dab4ad555a1f1c78,,06c8e6e50f0f4735a516a7dd8a60f212,1
polygon,,hyperliquid,367,LayerZero,1,2025-07-13 00:00:00.000 UTC,2025-07-13 20:57:09.000 UTC,73925062,,,,0.050043278876427656,5.004327887642766e-20,,,1.1704272193455529e-20,0x167d87a906da361a10061fe42bbe89451c2ee584,0x167d87a906da361a10061fe42bbe89451c2ee584,native,,0x0000000000000000000000000000000000001010,,0x167d87a906da361a10061fe42bbe89451c2ee584,0x4d10277386e385689b57a9111a72a95c7f9b09a3559415cdbdffc93722fbd65c,,50bf3aff0bcc1cba54f767dd9c80dcfa,1
polygon,,hyperliquid,367,LayerZero,1,2025-07-15 00:00:00.000 UTC,2025-07-15 05:18:05.000 UTC,73977281,,,,1,1e-18,,,2.24121e-19,0x167d87a906da361a10061fe42bbe89451c2ee584,0x167d87a906da361a10061fe42bbe89451c2ee584,native,,0x0000000000000000000000000000000000001010,,0x167d87a906da361a10061fe42bbe89451c2ee584,0x53e2afdbd2811b9daeff4f9b55cb50da82631f834593a2239bbe8d032d4bac9a,,fefd32a2d15f60c161308e57bb8936df,1
polygon,,hyperliquid,367,LayerZero,1,2025-03-10 00:00:00.000 UTC,2025-03-10 22:30:27.000 UTC,68894093,,,,0.05375669646508464,5.375669646508464e-20,,,1.1193434364745783e-20,0xfc2e467b2516d2c3d70083624640c8ee4fc4d9d2,0xfc2e467b2516d2c3d70083624640c8ee4fc4d9d2,native,,0x0000000000000000000000000000000000001010,,0xfc2e467b2516d2c3d70083624640c8ee4fc4d9d2,0xbf9317a0cc7b41697452373d022d76421abb0c15c3eaf816187940e8c951e3f8,,f33328a3e6c7f5feee2c552f0c66360b,1
